"master id","isin name","factsheet link","prospectus link"
"137995","LU0122379950","https://doc.morningstar.com/Document/c8cc373bdb8d8aaa6b35bb9eb42dbac9.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"137996","LU1165135440","https://doc.morningstar.com/Document/e5c62832deed1a2b1f9bdf752d132781.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/f5af2548e3f42fe8fef13e5791cee251.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"137997","IE00BF5GRB76","https://doc.morningstar.com/Document/b3f526be2ffd0c703a850e19fee367af.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/ed3d9cca041f8d00d1efbcac56857649.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"137998","LU1313547462","https://doc.morningstar.com/Document/7e219023360bc6cbb9170436f2cc7f61.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"137999","LU0119124781","https://doc.morningstar.com/Document/260a2d54a14e63443113a408a8aa093a.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138000","LU0982800491","https://doc.morningstar.com/Document/549b8e2c80b17d59a305a2697100ecd8.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138001","LU0905233846","https://doc.morningstar.com/Document/838ef12c8b625109cb76308318f8beb9.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138002","LU0109392836","https://doc.morningstar.com/Document/cf9218bbf35b5543321328296b9263a0.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/92ab2a6d8b80976fcd5a2bc00b42dd90.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138003","LU1093756168","https://doc.morningstar.com/Document/48c3b856e79f95347307b20d1f22f031.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/768561e3da4fcaaa2c5f28ce2b0c07f1.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138004","IE00BLSP4122","https://doc.morningstar.com/Document/c9f01e51c720c9e7a42cc5573221fa58.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/7c1edc3830040afa5fdd71e5b7d5905f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138005","SGXZ83598466","https://doc.morningstar.com/Document/d76d3148d758d8cb95ea649e4c018269.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8fbe5a32d0bf90d00ecf3b1c2e88905b.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138006","SGXZ46560496","https://doc.morningstar.com/Document/0132ca651bcc33a4cf7be024ecb66872.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8fbe5a32d0bf90d00ecf3b1c2e88905b.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138007","SGXZ28681005","https://doc.morningstar.com/Document/d76d3148d758d8cbebfb11098506f92e.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8fbe5a32d0bf90d00ecf3b1c2e88905b.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138008","SG9999008932","https://doc.morningstar.com/Document/fd885d25ee00ddc7fa8777b5d92ff068.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8fbe5a32d0bf90d00ecf3b1c2e88905b.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138009","SG9999006225","https://doc.morningstar.com/Document/fd885d25ee00ddc7f9383ff27a74a6ee.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8fbe5a32d0bf90d00ecf3b1c2e88905b.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138010","LU0704905362","https://doc.morningstar.com/Document/9ba209d3ac8e929493a02bd81f7b7185.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/f9249eeee149c74d66e302789fa2729a.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138011","LU1255010958","https://doc.morningstar.com/Document/2c2aa9635b92fc0bc125c30bbed6248c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/779076b237638163048d7fbc78d6bdad.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138012","LU1041599405","https://doc.morningstar.com/Document/f7501e113602ad9d7042ce8d833a7741.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/d4be11e2dbe3a1a1ba40d87b6fa6f6f3.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138013","LU0235639324","https://doc.morningstar.com/Document/a00901bb94627438556b0eb28499b745.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/d4be11e2dbe3a1a1ba40d87b6fa6f6f3.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138014","LU0395794307","https://doc.morningstar.com/Document/685f849bb3d076d38a1b69595564b2c4.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/adf774df269f8a47faf9ec371e4218e9.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138015","LU0095938881","https://doc.morningstar.com/Document/7bf676bcf13ef59a2892f27541796b8f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/adf774df269f8a47faf9ec371e4218e9.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138016","LU0853555380","https://doc.morningstar.com/Document/efd2b2c5eb57620d8e2856c6a2b17aee.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/e813899533f5c84262e04bf6a40b8ec6.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138017","LU1935355344","https://doc.morningstar.com/Document/9f5f4a4942ad8b8f193f76f3129fdb7c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/d4d56051068437459e1a6a5b2b5ffc54.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138018","LU1850216372","https://doc.morningstar.com/Document/a84cb1f28d4654110ecb786a7a1faae7.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/d4d56051068437459e1a6a5b2b5ffc54.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138019","IE00BMPRXN33","https://doc.morningstar.com/Document/53901634a2214932a7585a7174bb9ac3.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/059905eeafa9a6b5a89365c585f80ae6.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138020","IE00B986J944","https://doc.morningstar.com/Document/40d90bf7e44bc92293984d01d8d91570.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/059905eeafa9a6b5a89365c585f80ae6.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138021","IE00B7BTH691","https://doc.morningstar.com/Document/ae05dd0f60d905ffbac716147aaaf8c4.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/059905eeafa9a6b5a89365c585f80ae6.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138022","LU1939255532","https://doc.morningstar.com/Document/804715a0d1df822fb6f3521180d1c320.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/61fc9d7cab99082b57836d0122251147.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138023","IE00B7KFL990","https://doc.morningstar.com/Document/dd9ccfcba73acfa3570736255f40c5cf.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/aa96946252a5aa67cabcaf9ebc988a35.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138024","HK0000081841","https://doc.morningstar.com/Document/5bc8d435da0a3eb29b6e608b0822aedc.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9a4de679e13a6256872b63eaca1e866a.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138025","LU0626906662","https://doc.morningstar.com/Document/33422735e5290512fa882465a06de134.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/4f70d982a02f0ec80a53dc2675a1e7af.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138026","LU0067412154","https://doc.morningstar.com/Document/e9cf2b9ac0410396fab1e451784f4e07.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/8ea61af527767ed2b8e746e9a2f94001.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138027","LU1807302812","https://doc.morningstar.com/Document/de5fafecd49ef7233c3dc78362d66587.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/90170da53da1f8cf164654b1a2e9e188.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138028","SG9999002042","https://doc.morningstar.com/Document/fad8e9dbd1ed8f4af717f920798e6681.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/071f92a7c79843dd9dbf8fa2eb151946.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138029","SG9999000426","https://doc.morningstar.com/Document/358a412a0a14e968e62910508ba5669c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/071f92a7c79843dd9dbf8fa2eb151946.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138030","SG9999000442","https://doc.morningstar.com/Document/691bfcd30fbb4137d62472747ed62866.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/071f92a7c79843dd9dbf8fa2eb151946.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138031","SG9999001663","https://doc.morningstar.com/Document/fb98c42b9cd0a8ebce94ef0d74bc749e.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/071f92a7c79843dd9dbf8fa2eb151946.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138032","LU0633140560","https://doc.morningstar.com/Document/6f31ed7b908fec7b897b14ce236bb2b8.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/c66c450b2ff22125f6fda9cb7366e672.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138033","LU0539801802","https://doc.morningstar.com/Document/4ed7bc924fdbf3bcfe340e54069dab5c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/eadde1ae1499615181a7e2f41a23ed01.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138034","LU0683600562","https://doc.morningstar.com/Document/091929aca3870cc1a8726098e63b2089.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/c66c450b2ff22125f6fda9cb7366e672.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138035","LU0348788117","https://doc.morningstar.com/Document/f0d013b093e3cce727af810ec4ee2a7c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/4565e4e6e3f61d59c5be12223e8d3499.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138036","LU0414045822","https://doc.morningstar.com/Document/3e00af3d1fb32989f96cee19c17587e2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/4565e4e6e3f61d59c5be12223e8d3499.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138037","LU0689472784","https://doc.morningstar.com/Document/6350d17aabd59521d57eee5dd523e421.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/4565e4e6e3f61d59c5be12223e8d3499.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138038","LU1322973634","https://doc.morningstar.com/Document/73a02da7f0cc391c7ff04f988682cdd1.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/4565e4e6e3f61d59c5be12223e8d3499.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138039","LU0821914370","https://doc.morningstar.com/Document/d1e30749a616fb1eccb53b29e0b2f333.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138040","LU0011850392","https://doc.morningstar.com/Document/c06713c0b538f4fdfdce9d3f9aa5d253.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138041","LU0047713382","https://doc.morningstar.com/Document/ffa0db2977823610692394a45dd88013.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138042","LU0278470058","https://doc.morningstar.com/Document/54a89af5445aa44abcf7240f0626a066.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138043","LU0494093205","https://doc.morningstar.com/Document/11cbac55db25b9ea5ea9ad3bcfb96933.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138044","LU0072463663","https://doc.morningstar.com/Document/4bab569dcf78277f1cdf2549813dfd56.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138045","LU0054578231","https://doc.morningstar.com/Document/6ab086ccc0c585403a9c967137d46c47.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138046","LU0122376428","https://doc.morningstar.com/Document/0b7284be6adb71174767d656a5db5dc1.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138047","LU0055631609","https://doc.morningstar.com/Document/a28c31b6ed8f4b4babec1005ccee6143.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138048","LU0075056555","https://doc.morningstar.com/Document/bb6e83259b96df6a27c152e633d7df58.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/012891ed4947212bdf011047f5485cd2.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138049","LU0823428932","https://doc.morningstar.com/Document/fd7beea0a9e0ec83c3a45e1cdd6ab1a7.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/f5af2548e3f42fe8fef13e5791cee251.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138050","SG9999002851","https://doc.morningstar.com/Document/c55c5bbb78576375b958b6874850a19c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/599a45a2615edcce67c44330e38087de.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138051","LU0048573561","https://doc.morningstar.com/Document/2d91d32fc806ffcd31d096e856d0806c.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138052","LU0048573645","https://doc.morningstar.com/Document/fb39245292abccf2335768edd7dd2823.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138053","LU0054237671","https://doc.morningstar.com/Document/42c6fdbb4c4acbb0398df22aa5287bae.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138054","LU0650527681","https://doc.morningstar.com/Document/2d91d32fc806ffcd85292749090febd1.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138055","LU0173614495","https://doc.morningstar.com/Document/cef62d8ad35ef627dbf2fe6e0fc28edd.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138056","LU0303816028","https://doc.morningstar.com/Document/4bc907e171b78f9e31dfb79ae6766782.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138057","LU0048575426","https://doc.morningstar.com/Document/c886cbb3daf13c0ccc7e8051c389715d.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
"138058","LU0088814487","https://doc.morningstar.com/Document/b3f526be2ffd0c707fa79cf87e592907.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004","https://doc.morningstar.com/Document/9e8390df6d4182dc6499d4297e6f7d3f.msdoc?key=518310188c1ffc58da86dca01083a8740b02deb2148b2e80c33f169d78a84004"
